Geo_FIPS,Geo_NAME,Geo_QName,Geo_NATION,Geo_STATE,Geo_COUNTY,Geo_CT,SE_T001_001,SE_T002_001,SE_T002_002,SE_T002_003,SE_T011_001,SE_T011_002,SE_T011_003,SE_T011_004,SE_T011_005,SE_T011_006,SE_T012_001,SE_T012_002,SE_T012_003,SE_T012_004,SE_T012_005,SE_T012_006,SE_T012_007,SE_T012_008,SE_T012_009,SE_T012_010,SE_T012_011,SE_T012_012,SE_T012_013,SE_T013_001,SE_T013_002,SE_T013_003,SE_T013_004,SE_T013_005,SE_T013_006,SE_T013_007,SE_T013_008,SE_T013_009,SE_T013_010,SE_T013_011,SE_T013_012,SE_T013_013,SE_T013_014,SE_T013_015,SE_T013_016,SE_T013_017,SE_T013_018,SE_T013_019,SE_T013_020,SE_T013_021,SE_T014_001,SE_T014_002,SE_T014_003,SE_T014_004,SE_T014_005,SE_T014_006,SE_T014_007,SE_T014_008,SE_T014_009,SE_T014_010,SE_T014_011,SE_T014_012
"17031825801","Census Tract 8258.01","Census Tract 8258.01, Cook County, Illinois","00","17","031","825801",4197.06176605778,4197.06176605778,4442.56704893147,0.944737967897921,4197.06176605778,1841.03814412929,2274.01982600335,6.00000038066079,23.001322582385,53.0024729620944,4197.06176605778,4027.05795704323,1735.03698142149,2265.01969031749,3.00004522862081,23.0011199100782,1.00012016555122,170.003809014547,106.001162707795,9.00013568586242,2.99995515203999,0.000202672306841123,52.0023527965432,4193.06182585506,4009.05948720312,184.002338651935,177.001362378206,6.99989535475997,0.000495421194500523,0.0005854977753188,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005854977753188,23.0013000632398,9.99985050679996,7.00077360142295,3.00006774776601,2.00019529281204,6.75574356137076E-05,0,0,0,0,0.999985050679996,0.000360306323273107
"17031826201","Census Tract 8262.01","Census Tract 8262.01, Cook County, Illinois","00","17","031","826201",3912.99995964839,3912.99995964839,1678.59887174246,2.33111080051336,3912.99995964839,1663.99998284051,2193.99997737505,12.9999998659415,15.9999998350049,25.999999731883,3912.99995964839,3781.99996099929,1567.99998383048,2181.9999774988,12.9999998659415,15.9999998350049,2.99999996906342,130.999998649103,95.9999990100296,11.9999998762537,0,0,22.9999997628196,4179.99995689504,4002.9999587203,176.999998174742,176.999998174742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9999998556293,0.999999989687808,9.99999989687808,0,0,0.999999989687808,0.999999989687808,0,0,0,0.999999989687808,0
"17031826301","Census Tract 8263.01","Census Tract 8263.01, Cook County, Illinois","00","17","031","826301",3829.99999230873,3829.99999230873,4025.55587482994,0.951421396547011,3829.99999230873,3182.99999360801,598.99999879711,3.99999999196734,22.9999999538122,20.9999999578285,3829.99999230873,3735.9999924975,3123.99999372649,592.999998809159,3.99999999196734,14.9999999698775,0,93.9999998112326,58.9999998815183,5.99999998795101,0,7.99999998393469,20.9999999578285,3859.99999224849,3731.99999250553,127.999999742955,83.9999998313142,0,8.99999998192652,34.9999999297142,0,34.9999999297142,17.999999963853,0,0,0,16.9999999658612,0,0,0,0,0,0,0,18.9999999618449,0,0,1.99999999598367,3.99999999196734,12.9999999738939,0,0,0,0,0,0
"17031826303","Census Tract 8263.03","Census Tract 8263.03, Cook County, Illinois","00","17","031","826303",3970.99999965329,3970.99999965329,6590.08066939972,0.602572289910223,3970.99999965329,2780.99999975719,1064.99999990701,1.99999999982538,45.9999999959837,76.999999993277,3970.99999965329,3814.99999966691,2706.99999976365,1058.99999990754,1.99999999982538,45.9999999959837,0.999999999912689,155.999999986379,73.9999999935389,5.99999999947613,0,0,75.9999999933643,3991.99999965145,3823.99999966612,167.999999985332,150.999999986816,0,0,16.9999999985157,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9999999985157,45.9999999959837,0.999999999912689,20.9999999981665,0,10.9999999990396,1.99999999982538,0,0,0,0,4.99999999956344,5.99999999947613
"17031826304","Census Tract 8263.04","Census Tract 8263.04, Cook County, Illinois","00","17","031","826304",3510.99997755115,3510.99997755115,7192.47631879914,0.488148979840833,3510.99997755115,1342.99999141304,2097.99998658568,1.99999998721228,31.9999997953964,35.999999769821,3510.99997755115,3411.99997818414,1302.9999916688,2071.99998675192,1.99999998721228,29.9999998081842,4.99999996803069,98.9999993670077,39.9999997442455,25.9999998337596,0,1.99999998721228,30.9999998017903,3510.99997755115,3405.99997822251,104.999999328645,70.9999995460358,21.999999859335,0,11.9999999232737,0,0,0,0,0,0,0,0,5.99999996163683,5.99999996163683,0,0,0,5.99999996163683,31.9999997953964,3.99999997442455,10.9999999296675,0.999999993606139,2.99999998081842,0.999999993606139,10.9999999296675,0,0,0,0,0.999999993606139
"17031826401","Census Tract 8264.01","Census Tract 8264.01, Cook County, Illinois","00","17","031","826401",4021.04729530228,4021.04729530228,3468.52249402273,1.15929687705117,4021.04729530228,2022.01975069596,1808.02705395274,3.00007820659448,74.0000588878311,114.000353559158,4021.04729530228,3805.04558438379,1939.0184846801,1790.02698867813,2.00003717606432,72.0000665967627,2.00000725273367,216.001710918486,83.0012660158609,18.000065274603,1.00004103053016,1.99999229106834,112.000346306424,4021.04723545562,3754.04551165157,267.001723804044,267.001619072386,0.000104731657302182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.0000627422969,5.00013034432413,38.9999544074899,1.00004103053016,7.00000294206984,11.99995374641,1.99999229106834,0,0,0,4.99999568933617,1.99999229106834
"17031826402","Census Tract 8264.02","Census Tract 8264.02, Cook County, Illinois","00","17","031","826402",5528.87550985974,5528.87550985974,7087.89017517656,0.780045312951257,5528.87550985974,2915.93434377844,2389.94618711607,3.99990993659594,73.9983338270249,144.996735201603,5528.87550985974,5246.88185932973,2793.93709071226,2377.94645730629,3.99990993659594,64.998536469684,5.99986490489391,281.993650530014,121.997253066176,11.9997298097878,0,8.99979735734087,138.996870296709,5528.87550985974,5302.88059844207,225.994911417671,177.995992178519,0,21.9995046512777,25.9994145878736,0,0,0,0,0,0,0,0,0,0,0,0,0,25.9994145878736,72.9983563428759,0,38.9991218818104,4.99988742074493,9.99977484148985,2.99993245244696,0,0,0,0,0,15.9996397463838
"17031826500","Census Tract 8265","Census Tract 8265, Cook County, Illinois","00","17","031","826500",6172.01546287117,6172.01546287117,4522.52826314602,1.36472678637893,6172.01546287117,4554.00777537952,1424.00695297653,10.000011535546,49.0002845815816,135.000438397989,6172.01546287117,5890.0146322274,4424.00745620113,1409.00688375458,8.00000769010694,49.0002768899321,7.69164944358636E-06,282.000830643767,130.000319178386,15.0000692219528,2.0000038454391,7.69164944358636E-06,135.000430706339,6172.01546287117,5905.01443608745,267.00102678372,254.001026786226,12.9999999974934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.0002807357569,4.00001922835236,15.000149984272,4.00000384505347,10.0000269188449,13.0000461473901,7.69164944358636E-06,0,0,0,2.00001922873798,1.00000769145663
