Geo_FIPS,Geo_NAME,Geo_QName,Geo_NATION,Geo_STATE,Geo_COUNTY,Geo_CT,SE_T001_001,SE_T002_001,SE_T002_002,SE_T002_003,SE_T050_001,SE_T050_002,SE_T050_003,SE_T050_004,SE_T050_005,SE_T050_006,SE_T050_007,SE_T050_008,SE_T050_009,SE_T050_010,SE_T050_011,SE_T050_012,SE_T050_013,SE_T050_014,SE_T050_015,SE_T050_016,SE_T050_017,SE_T050_018,SE_T051_001,SE_T051_002,SE_T051_003,SE_T051_004,SE_T051_005,SE_T051_006,SE_T051_007,SE_T051_008,SE_T051_009,SE_T051_010,SE_T051_011,SE_T051_012,SE_T051_013,SE_T051_014,SE_T051_015,SE_T051_016,SE_T051_017,SE_T051_018
"17031825801","Census Tract 8258.01","Census Tract 8258.01, Cook County, Illinois","00","17","031","825801",6870.73115726416,6870.73115726416,7272.63155576547,0.944737967897921,3349.29045011965,14.4213551357153,138.803465790114,1143.76769425467,307.800710758553,835.966983496114,187.475972866698,96.4407885619205,133.845290346393,500.682107729232,257.775738588072,135.648562125492,92.8355961524355,537.634113892613,266.338475905213,182.515995891361,88.7796420960389,109.959764676295,3349.29045011965,583.602028568581,275.351231737473,308.250796831108,1110.8738940622,95.0885036211856,316.812768497312,698.972621943706,384.410486481479,0.000225191452045692,87.4268617341095,296.983399555917,5.85888804831719,486.712752793415,777.832400165651,402.886917426928,175.755629587511,199.189853151212
"17031826201","Census Tract 8262.01","Census Tract 8262.01, Cook County, Illinois","00","17","031","826201",7833.14997522758,7833.14997522758,3360.26497475047,2.33111080051336,4059.34022800291,8.74072900341556,180.641732737255,1119.54170652081,288.444057112713,831.097649408096,329.234125795319,96.1480190375712,229.444136339658,764.085393715244,248.382382513726,161.703486563188,89.5924722850095,731.307659952436,323.406973126376,305.197121035927,102.703565790133,100.518383539279,4059.34022800291,859.505018669197,318.30821454105,541.196804128147,1396.33145829564,129.654146883997,457.431484512081,809.245826899557,359.098283223656,0,27.6789751774826,331.419308046173,5.09875858532574,669.394162844908,769.912546384187,275.33296360759,301.555150617837,193.02443215876
"17031826301","Census Tract 8263.01","Census Tract 8263.01, Cook County, Illinois","00","17","031","826301",4299.99999136489,4299.99999136489,4519.55359315111,0.951421396547011,2427.99999512418,16.9999999658612,118.999999761028,644.999998704734,177.999999642547,466.999999062187,200.999999596359,80.9999998373387,158.999999680702,442.999999110383,107.999999783118,153.999999690743,52.9999998935673,425.999999144522,141.999999714841,187.999999622465,95.9999998072162,21.9999999558204,2427.99999512418,436.999999122432,226.999999544147,209.999999578285,861.999998268962,63.9999998714775,273.999999449763,523.999998947722,275.999999445747,0,32.9999999337306,242.999999512016,0,411.999999172636,440.999999114399,216.999999564228,127.999999742955,95.9999998072162
"17031826303","Census Tract 8263.03","Census Tract 8263.03, Cook County, Illinois","00","17","031","826303",4470.93518933361,4470.93518933361,7419.74907276226,0.602572289910223,2154.78906493447,13.446421622056,97.4865567599057,505.361345962269,178.165086492241,327.196259470028,127.741005409532,57.1472918937378,136.705286490902,461.660475690588,217.944083790824,58.2678270289091,49.3035459475385,343.444018930012,121.578062166089,133.343681085388,88.522275678535,86.2812054081924,2154.78906493447,470.624756771958,252.120405413549,218.504351358409,815.189310837143,40.8995324337535,260.524418927334,513.765359476055,229.709702710122,0,37.5379270282395,192.171775681883,7.84374594619931,280.694051360418,350.727497308626,157.995454059157,98.0468243274913,94.6852189219773
"17031826304","Census Tract 8263.04","Census Tract 8263.04, Cook County, Illinois","00","17","031","826304",3509.06478783956,3509.06478783956,7188.51197637191,0.488148979840833,1691.21092406403,10.5535783092919,76.5134427423663,396.638651457554,139.834912598118,256.803738859436,100.258993938273,44.8527078144906,107.294712811134,362.339521952355,171.05591509644,45.7321726735982,38.696453800737,269.555979316497,95.4219372131809,104.656318233811,69.477723869505,67.7187941512897,1691.21092406403,369.375240825216,197.879593299223,171.495647525993,639.810685000822,32.1004673574295,204.475579742531,403.234637900861,180.29029611707,0,29.4620727801066,150.828223336963,6.15625401375361,220.305947206468,275.272500900697,124.00454513418,76.9531751719201,74.3147805945971
"17031826401","Census Tract 8264.01","Census Tract 8264.01, Cook County, Illinois","00","17","031","826401",4130.08687814236,4130.08687814236,3562.57914594561,1.15929687705117,1961.04255210646,8.00018492622795,101.001687407764,542.015023499544,153.004015435946,389.011008063598,169.002153500684,65.0011923677924,112.001570840468,285.0063924626,175.003182213418,59.0018020974015,68.0011268639063,355.00667554,96.0036148248793,131.002225802214,128.000834912907,22.0015603866556,1961.04255210646,332.007451933945,165.003483717959,167.003968215986,682.013991667369,59.0011952669041,153.004150287168,470.008646113297,222.004895713188,0,11.0012656577256,211.003630055462,20.0000105639774,336.005986865449,369.010215362534,123.005553750309,131.002124663798,115.002536948427
"17031826402","Census Tract 8264.02","Census Tract 8264.02, Cook County, Illinois","00","17","031","826402",6026.86429696593,6026.86429696593,7726.3002506401,0.780045312951257,2961.93330804929,25.9994145878736,157.99644249554,905.97960063898,328.992592285016,576.987008353964,264.994033299481,83.9981086685148,111.997478224686,488.988989748854,198.995519345648,141.996802749156,83.9981086685148,434.990205604809,216.99511406033,138.996870296709,78.9982212477698,61.9986040172371,2961.9333080493,510.988494400132,206.99533921884,303.993155181292,1064.97602061867,68.99844640628,287.993515434908,707.984058777482,303.993155181291,9.99977484148985,41.9990543342574,251.994326005544,19.9995496829797,522.988224209919,538.987863956303,295.9933353081,110.997500740537,131.997027907666
"17031826500","Census Tract 8265","Census Tract 8265, Cook County, Illinois","00","17","031","826500",6321.01588203733,6321.01588203733,4631.70793240532,1.36472678637893,3019.00754108018,6.0000307654409,183.000388393012,727.002084296824,158.000588380718,569.001495916106,304.000649885763,75.000249964146,173.000430699012,516.001095960554,261.000672969002,92.0002268859198,95.0002614977639,493.00136517272,207.000369159261,150.000503774117,136.000492239342,94.0000845900195,3019.00754108018,538.001276710075,275.000634508056,263.000642202019,1097.00262264095,77.000226888812,388.000588336371,632.001807415762,388.000853698277,5.99999999884312,89.0000422869116,293.000811412522,6.00007691533756,479.001292104749,511.001419010795,198.000472998264,217.000503761198,96.000442251333
