Geo_FIPS,Geo_NAME,Geo_QName,Geo_NATION,Geo_STATE,Geo_COUNTY,Geo_CT,SE_T001_001,SE_T002_001,SE_T002_002,SE_T002_003,SE_T038_001,SE_T038_002,SE_T038_003,SE_T038_004,SE_T038_005,SE_T038_006,SE_T038_007,SE_T038_008,SE_T038_009,SE_T038_010,SE_T038_011,SE_T038_012,SE_T038_013,SE_T038_014,SE_T038_015,SE_T038_016,SE_T038_017,SE_T038_018,SE_T038_019,SE_T039_001,SE_T039_002,SE_T039_003,SE_T039_004,SE_T039_005,SE_T039_006,SE_T039_007,SE_T039_008,SE_T039_009,SE_T039_010,SE_T039_011,SE_T039_012,SE_T039_013,SE_T039_014,SE_T039_015,SE_T039_016,SE_T039_017,SE_T039_018
"17031825801","Census Tract 8258.01","Census Tract 8258.01, Cook County, Illinois","00","17","031","825801",4197.06176605778,4197.06176605778,4442.56704893147,0.944737967897921,2131.03103897163,0.000315268032863969,0,85.0027602347913,176.000769310605,155.003672948024,145.004025113531,54.0015572469663,83.000673333782,374.003258978384,264.001277821206,101.001687837299,50.0013017762134,66.0001618212852,506.008401718028,223.002836547425,153.003027272308,130.002537898295,72.0011755634802,2131.03103897163,448.010237101832,242.003115488975,206.007121612857,975.008033634781,86.0005609283864,214.003759261387,675.003713445008,215.002145452758,8.99997805184599,24.0006996161445,182.001467784767,0,211.005920908997,282.00470187326,132.001156850943,71.0025866998028,79.0009583225141
"17031826201","Census Tract 8262.01","Census Tract 8262.01, Cook County, Illinois","00","17","031","826201",3912.99995964839,3912.99995964839,1678.59887174246,2.33111080051336,2034.99997901469,0,0,48.9999994947026,147.999998473796,206.999997865376,219.999997731318,74.9999992265856,83.9999991337759,233.999997586947,254.999997370391,77.999999195649,33.9999996493855,6.99999992781466,542.99999440048,147.999998473796,214.999997782879,179.999998143805,100.999998958469,2034.99997901469,644.999993348636,332.99999656604,311.999996782596,706.99999270928,44.9999995359514,220.999997721006,440.999995452323,215.999997772567,0,44.9999995359514,170.999998236615,0,163.999998308801,302.999996875406,107.999998886283,155.999998391298,38.9999995978245
"17031826301","Census Tract 8263.01","Census Tract 8263.01, Cook County, Illinois","00","17","031","826301",3829.99999230873,3829.99999230873,4025.55587482994,0.951421396547011,1997.99999598769,5.99999998795101,12.9999999738939,96.9999998052081,113.999999771069,246.999999503983,105.999999787135,75.9999998473795,67.9999998634448,359.999999277061,203.999999590334,102.999999793159,72.999999853404,21.9999999558204,441.999999112391,158.999999680702,151.999999694759,130.99999973693,66.999999865453,1997.99999598769,476.999999042106,227.999999542139,248.999999499967,734.999998523999,79.9999998393469,227.999999542139,426.999999142514,213.999999570253,7.99999998393469,23.9999999518041,181.999999634514,6.99999998594285,235.999999526073,328.999999339314,101.999999795167,101.999999795167,124.999999748979
"17031826303","Census Tract 8263.03","Census Tract 8263.03, Cook County, Illinois","00","17","031","826303",3970.99999965329,3970.99999965329,6590.08066939972,0.602572289910223,2156.99999981167,19.9999999982538,6.99999999938882,77.9999999931897,163.999999985681,216.999999981053,134.999999988213,93.9999999917927,120.999999989435,365.999999968044,247.999999978347,94.9999999917054,55.9999999951106,3.99999999965075,474.999999958527,180.999999984197,200.99999998245,92.99999999188,76.999999993277,2156.99999981167,523.999999954249,245.999999978521,277.999999975727,867.999999924214,54.9999999951979,307.999999973108,504.999999955908,174.99999998472,5.99999999947613,29.9999999973807,138.999999987864,17.9999999984284,227.999999980093,343.999999969965,132.999999988388,111.999999990221,98.9999999913562
"17031826304","Census Tract 8263.04","Census Tract 8263.04, Cook County, Illinois","00","17","031","826304",3510.99997755115,3510.99997755115,7192.47631879914,0.488148979840833,1680.99998925192,0,0,48.9999996867008,139.999999104859,105.999999322251,215.999998618926,62.9999995971867,84.9999994565218,220.999998586957,196.999998740409,87.9999994373402,57.999999629156,10.9999999296675,352.999997742967,129.999999168798,132.999999149616,89.9999994245525,93.999999398977,1680.99998925192,349.999997762148,140.999999098466,208.999998663683,753.999995179028,86.9999994437341,202.999998702046,463.999997033248,195.999998746803,8.99999994245525,59.9999996163683,126.99999918798,0,186.999998804348,193.999998759591,66.9999995716113,97.9999993734016,28.999999814578
"17031826401","Census Tract 8264.01","Census Tract 8264.01, Cook County, Illinois","00","17","031","826401",4021.04729530228,4021.04729530228,3468.52249402273,1.15929687705117,2034.02404332532,0,0,67.0010134923423,137.002105191279,197.001559728357,164.001537309076,91.0004571735371,81.00092960649,353.004235036395,149.003375564238,96.0011410994784,61.0005129608508,27.0008833993343,436.005890055554,202.00255784927,111.001861289088,123.001470917196,175.000402708383,2034.02404332532,390.005199584393,183.002915355763,207.002284228631,819.01143081618,84.0009629280885,195.002450175543,540.008017712548,292.002091254023,0.000134654987959948,83.0000391593039,209.001917439731,0,204.002370600355,329.002951070364,127.001485422663,71.0007886111644,131.000677036537
"17031826402","Census Tract 8264.02","Census Tract 8264.02, Cook County, Illinois","00","17","031","826402",5528.87550985974,5528.87550985974,7087.89017517656,0.780045312951257,2792.93711322812,13.9996847780858,0,178.995969662668,150.996600106497,265.99401078363,274.993808140971,104.997635835643,84.9980861526637,392.991151270551,231.994776322565,141.996802749156,90.9979510575577,50.9988516915982,708.984036261631,273.993830656822,235.994686259161,198.995519345648,99.9977484148985,2792.93711322812,751.983068080037,298.993267760547,452.98980031949,1003.97739408558,81.9981537002168,308.993042602036,612.986197783328,237.994641227458,4.99988742074493,46.9989417550023,185.995812051711,0,402.990926112041,395.991083722998,138.996870296709,161.996352432136,94.9978609941536
"17031826500","Census Tract 8265","Census Tract 8265, Cook County, Illinois","00","17","031","826500",6172.01546287117,6172.01546287117,4522.52826314602,1.36472678637893,2811.00782186549,0,0,189.000257633815,249.000526829976,262.000757576953,241.000630668786,68.0003499569384,162.000311480567,518.00135747625,266.000572976595,115.000369177,78.0002345802686,39.0001038297478,575.001676668711,208.000776816489,173.000426853187,194.000472999035,49.0006730098785,2811.00782186549,549.001499765787,246.000703738492,303.000796027295,1071.00314952394,118.000323026525,347.000749868915,606.002076628505,355.00112291237,7.9999999984575,45.0003191947753,302.000803719137,0,318.000784486929,518.001265176456,241.000488373272,166.000273021548,111.000503781636
